,composition,coop_rate,winning_strategy
2535,"[3, 4, 4, 5, 1]",142.83737024221455,['Raider']
2536,"[4, 3, 4, 0, 0]",122.9090909090909,['Raider']
2537,"[2, 1, 3, 2, 0]",132.9375,['Raider']
2538,"[0, 5, 3, 3, 1]",172.45833333333334,['EvolvedANNNoise05']
2539,"[5, 5, 5, 5, 1]",136.9387755102041,['Raider']
2540,"[4, 2, 1, 1, 5]",111.59171597633136,['EvolvedANNNoise05']
2541,"[3, 5, 2, 2, 3]",140.8311111111111,['Raider']
2542,"[4, 5, 2, 2, 2]",133.46666666666667,['Raider']
2543,"[0, 3, 5, 4, 4]",162.078125,['GrudgerAlternator']
2544,"[3, 0, 5, 2, 3]",121.50295857988165,['EvolvedANNNoise05']
2545,"[4, 4, 1, 0, 5]",126.12244897959184,['Raider']
2546,"[0, 2, 1, 4, 0]",164.40816326530611,['EvolvedANNNoise05']
2547,"[3, 0, 1, 1, 3]",91.765625,['EvolvedANNNoise05']
2548,"[1, 4, 0, 5, 5]",143.22666666666666,['Raider']
2549,"[3, 5, 3, 1, 5]",146.4636678200692,['Raider']
2550,"[0, 5, 5, 2, 2]",180.01020408163265,['EvolvedANNNoise05']
2551,"[0, 2, 1, 1, 2]",173.33333333333334,['GrudgerAlternator']
2552,"[1, 4, 5, 5, 0]",157.96,['Raider']
2553,"[5, 4, 3, 1, 5]",124.67592592592592,['EvolvedANNNoise05']
2554,"[2, 1, 0, 5, 1]",141.85185185185185,['EvolvedANNNoise05']
2555,"[3, 5, 4, 2, 1]",145.45333333333335,['Raider']
2556,"[4, 5, 4, 3, 2]",137.81172839506172,['Raider']
2557,"[3, 3, 4, 1, 5]",140.68359375,['Raider']
2558,"[1, 4, 2, 1, 4]",164.77777777777777,['Raider']
2559,"[3, 2, 3, 2, 0]",130.67,['Raider']
2560,"[2, 5, 1, 2, 0]",153.68,['Raider']
2561,"[5, 5, 4, 3, 4]",131.4126984126984,['Raider']
2562,"[5, 1, 5, 3, 2]",115.8125,['EvolvedANNNoise05']
2563,"[3, 4, 0, 5, 5]",130.94809688581316,['Raider']
2564,"[2, 5, 4, 2, 1]",154.58163265306123,['Raider']
2565,"[4, 0, 2, 5, 4]",110.05333333333333,['EvolvedANNNoise05']
2566,"[2, 3, 4, 2, 4]",147.01333333333332,['Raider']
2567,"[4, 3, 0, 3, 2]",123.03472222222223,['EvolvedANNNoise05']
2568,"[5, 1, 2, 1, 3]",96.39583333333333,['EvolvedANNNoise05']
2569,"[0, 3, 3, 1, 5]",184.08333333333334,['GrudgerAlternator']
2570,"[3, 0, 0, 0, 5]",88.109375,['Forgiver']
2571,"[2, 2, 0, 2, 3]",124.39506172839506,['EvolvedANNNoise05']
2572,"[3, 1, 2, 2, 0]",123.34375,['EvolvedANNNoise05']
2573,"[5, 5, 2, 5, 1]",136.4351851851852,['Raider']
2574,"[4, 0, 0, 3, 1]",114.640625,['EvolvedANNNoise05']
2575,"[3, 5, 4, 1, 1]",145.8826530612245,['Raider']
2576,"[0, 4, 1, 3, 1]",167.59259259259258,['EvolvedANNNoise05']
2577,"[3, 1, 0, 4, 3]",115.28099173553719,['EvolvedANNNoise05']
2578,"[0, 1, 5, 5, 1]",151.45833333333334,['EvolvedANNNoise05']
2579,"[0, 1, 0, 0, 0]",200.0,['Cooperator']
2580,"[2, 1, 2, 5, 5]",125.32444444444444,['EvolvedANNNoise05']
2581,"[2, 2, 2, 4, 2]",134.83333333333334,['Raider']
2582,"[1, 5, 0, 0, 2]",169.875,['Raider']
2583,"[3, 3, 2, 4, 1]",137.14201183431953,['Raider']
2584,"[0, 3, 2, 0, 5]",200.0,"['Cooperator', 'GrudgerAlternator', 'Forgiver']"
2585,"[5, 3, 4, 2, 2]",121.6328125,['EvolvedANNNoise05']
2586,"[4, 2, 0, 0, 4]",99.04,['Forgiver']
2587,"[0, 0, 0, 4, 0]",178.0,['EvolvedANNNoise05']
2588,"[5, 1, 5, 0, 3]",109.28571428571429,['Raider']
2589,"[2, 2, 0, 2, 2]",125.9375,['Raider']
2590,"[2, 3, 4, 3, 4]",144.15234375,['Raider']
2591,"[5, 3, 4, 0, 4]",120.8203125,['Raider']
2592,"[0, 2, 3, 1, 5]",181.74380165289256,['GrudgerAlternator']
2593,"[3, 1, 5, 1, 4]",131.57142857142858,['Forgiver']
2594,"[5, 4, 4, 0, 3]",124.66796875,['Raider']
2595,"[1, 3, 0, 5, 3]",141.5625,['Raider']
2596,"[4, 2, 1, 4, 2]",122.57988165680473,['EvolvedANNNoise05']
2597,"[3, 3, 3, 4, 5]",132.92592592592592,['Raider']
2598,"[3, 2, 3, 4, 1]",133.04142011834318,['Raider']
2599,"[4, 3, 1, 3, 0]",134.88429752066116,['Raider']
2600,"[2, 4, 4, 2, 1]",150.67455621301775,['Raider']
2601,"[5, 1, 5, 4, 0]",123.42666666666666,['EvolvedANNNoise05']
2602,"[4, 4, 0, 1, 4]",120.43786982248521,['EvolvedANNNoise05']
2603,"[2, 1, 4, 1, 4]",140.10416666666666,['Forgiver']
2604,"[3, 0, 4, 4, 5]",119.68359375,['EvolvedANNNoise05']
2605,"[2, 0, 2, 3, 3]",116.17,['EvolvedANNNoise05']
2606,"[2, 0, 1, 1, 3]",103.81632653061224,['Forgiver']
2607,"[1, 4, 3, 3, 4]",155.76444444444445,['Raider']
2608,"[1, 5, 1, 1, 4]",166.15277777777777,['Raider']
2609,"[4, 2, 4, 2, 0]",124.75,['Raider']
2610,"[5, 5, 0, 0, 5]",118.77777777777777,['Raider']
2611,"[4, 3, 3, 1, 4]",125.7911111111111,['EvolvedANNNoise05']
2612,"[2, 5, 3, 5, 4]",146.53462603878117,['Raider']
2613,"[5, 1, 1, 4, 2]",113.21301775147928,['EvolvedANNNoise05']
2614,"[5, 5, 0, 4, 0]",141.62244897959184,['Raider']
2615,"[3, 4, 4, 4, 2]",140.5674740484429,['Raider']
2616,"[4, 2, 3, 4, 4]",122.2560553633218,['EvolvedANNNoise05']
2617,"[2, 5, 5, 0, 5]",167.14186851211073,['Raider']
2618,"[2, 3, 1, 2, 5]",138.34319526627218,['Raider']
2619,"[4, 0, 0, 3, 4]",93.53719008264463,['EvolvedANNNoise05']
2620,"[3, 5, 1, 0, 1]",137.06,['Raider']
2621,"[0, 5, 3, 2, 1]",178.51239669421489,['EvolvedANNNoise05']
2622,"[0, 3, 0, 3, 1]",162.6530612244898,['EvolvedANNNoise05']
2623,"[0, 4, 5, 1, 5]",187.82666666666665,['GrudgerAlternator']
2624,"[1, 1, 1, 2, 2]",131.9795918367347,['Raider']
2625,"[0, 4, 3, 4, 5]",161.859375,['GrudgerAlternator']
2626,"[3, 5, 1, 3, 4]",137.9609375,['Raider']
2627,"[2, 3, 1, 1, 1]",137.75,['Raider']
2628,"[4, 3, 0, 3, 5]",117.7688888888889,['EvolvedANNNoise05']
2629,"[1, 2, 5, 2, 4]",157.52551020408163,['GrudgerAlternator']
2630,"[1, 2, 1, 3, 3]",139.17,['Raider']
2631,"[0, 3, 2, 0, 2]",200.0,"['Cooperator', 'GrudgerAlternator', 'Forgiver']"
2632,"[4, 4, 1, 5, 0]",145.20408163265307,['Raider']
2633,"[2, 4, 5, 1, 2]",155.73469387755102,['Raider']
2634,"[2, 2, 5, 5, 1]",141.93333333333334,['Raider']
2635,"[5, 2, 3, 0, 5]",112.17777777777778,['Forgiver']
2636,"[0, 5, 4, 4, 5]",166.59259259259258,['GrudgerAlternator']
2637,"[0, 4, 3, 2, 3]",174.90277777777777,['GrudgerAlternator']
2638,"[1, 5, 1, 1, 0]",167.09375,['Raider']
2639,"[0, 1, 3, 4, 0]",155.1875,['EvolvedANNNoise05']
2640,"[1, 2, 1, 2, 1]",144.6530612244898,['Raider']
2641,"[0, 5, 4, 2, 1]",179.41666666666666,['EvolvedANNNoise05']
2642,"[0, 1, 5, 1, 1]",179.53125,['GrudgerAlternator']
2643,"[4, 3, 5, 0, 5]",136.1107266435986,['Forgiver']
2644,"[5, 5, 4, 2, 0]",132.640625,['Raider']
2645,"[1, 3, 0, 4, 0]",164.09375,['Raider']
2646,"[3, 2, 0, 5, 1]",139.98347107438016,['EvolvedANNNoise05']
2647,"[1, 1, 4, 1, 2]",153.07407407407408,['Raider']
2648,"[2, 1, 3, 4, 3]",129.27810650887574,['Raider']
2649,"[4, 5, 0, 0, 4]",126.05917159763314,['Raider']
2650,"[2, 4, 2, 3, 3]",143.98469387755102,['Raider']
2651,"[2, 4, 5, 1, 0]",154.875,['Raider']
2652,"[5, 2, 1, 5, 2]",122.64444444444445,['EvolvedANNNoise05']
2653,"[5, 4, 1, 5, 5]",123.4625,['EvolvedANNNoise05']
2654,"[4, 2, 2, 0, 0]",104.125,['Raider']
2655,"[5, 1, 4, 0, 1]",98.22314049586777,['Raider']
2656,"[4, 4, 3, 2, 0]",133.68047337278105,['Raider']
2657,"[1, 0, 4, 3, 5]",139.14792899408283,['GrudgerAlternator']
2658,"[5, 0, 1, 0, 2]",62.265625,['Raider']
2659,"[1, 1, 1, 5, 0]",156.59375,['Raider']
2660,"[2, 0, 1, 5, 4]",115.20833333333333,['EvolvedANNNoise05']
2661,"[0, 0, 4, 3, 4]",151.05785123966942,['GrudgerAlternator']
2662,"[0, 3, 3, 1, 1]",182.625,['EvolvedANNNoise05']
2663,"[5, 0, 2, 1, 4]",88.08333333333333,['EvolvedANNNoise05']
2664,"[3, 2, 5, 3, 4]",133.88581314878894,['Raider']
2665,"[5, 4, 2, 0, 1]",114.40972222222223,['Raider']
2666,"[1, 2, 5, 4, 5]",148.83737024221455,['GrudgerAlternator']
2667,"[1, 4, 3, 1, 1]",165.23,['Raider']
2668,"[1, 1, 4, 2, 5]",150.98816568047337,['GrudgerAlternator']
2669,"[2, 3, 3, 0, 2]",148.82,['Raider']
2670,"[3, 5, 0, 3, 0]",149.29752066115702,['Raider']
2671,"[2, 2, 4, 2, 3]",140.9940828402367,['Raider']
2672,"[5, 3, 5, 3, 2]",125.77160493827161,['Raider']
2673,"[4, 4, 2, 4, 1]",135.5377777777778,['Raider']
2674,"[0, 4, 0, 3, 3]",161.51,['EvolvedANNNoise05']
2675,"[2, 0, 0, 2, 4]",100.375,['Forgiver']
2676,"[1, 0, 4, 3, 2]",135.62,['Raider']
2677,"[0, 4, 5, 1, 3]",187.28402366863907,['GrudgerAlternator']
2678,"[2, 4, 3, 0, 0]",151.4814814814815,['Raider']
2679,"[2, 5, 2, 0, 1]",154.74,['Raider']
2680,"[1, 0, 2, 2, 5]",134.09,['GrudgerAlternator']
2681,"[2, 4, 5, 1, 1]",155.10650887573965,['Raider']
2682,"[5, 2, 5, 1, 0]",116.01775147928994,['EvolvedANNNoise05']
2683,"[1, 2, 0, 4, 5]",132.97916666666666,['Raider']
2684,"[4, 3, 2, 2, 0]",128.2479338842975,['Raider']
2685,"[4, 1, 5, 5, 1]",127.4140625,['EvolvedANNNoise05']
2686,"[5, 3, 3, 4, 4]",122.14127423822714,['EvolvedANNNoise05']
2687,"[5, 0, 5, 1, 1]",100.64583333333333,['EvolvedANNNoise05']
2688,"[4, 4, 4, 1, 3]",133.30078125,['Raider']
2689,"[1, 1, 2, 2, 3]",138.4814814814815,"['Raider', 'GrudgerAlternator']"
2690,"[3, 2, 3, 0, 0]",120.359375,['Raider']
2691,"[0, 2, 2, 0, 3]",200.0,"['Cooperator', 'GrudgerAlternator', 'Forgiver']"
2692,"[5, 3, 3, 3, 4]",120.65432098765432,['EvolvedANNNoise05']
2693,"[5, 0, 3, 0, 3]",86.03305785123968,['Forgiver']
2694,"[1, 3, 5, 1, 2]",166.33333333333334,['Raider']
2695,"[4, 4, 1, 4, 3]",129.234375,['Raider']
2696,"[0, 0, 5, 4, 5]",149.53061224489795,['GrudgerAlternator']
2697,"[5, 0, 3, 1, 5]",97.58673469387755,['EvolvedANNNoise05']
2698,"[2, 2, 3, 2, 3]",137.43055555555554,['Raider']
2699,"[3, 0, 1, 2, 0]",120.02777777777777,['EvolvedANNNoise05']
2700,"[1, 1, 4, 0, 1]",160.6734693877551,['Raider']
2701,"[4, 1, 2, 5, 5]",115.16955017301038,['EvolvedANNNoise05']
2702,"[2, 3, 0, 3, 3]",133.53719008264463,['Raider']
2703,"[4, 3, 5, 3, 1]",132.34375,['Raider']
2704,"[0, 2, 4, 0, 5]",200.0,"['Cooperator', 'GrudgerAlternator', 'Forgiver']"
2705,"[5, 5, 2, 1, 3]",124.80078125,['Raider']
2706,"[0, 5, 0, 3, 2]",167.87,['EvolvedANNNoise05']
2707,"[1, 0, 0, 3, 3]",111.42857142857143,['EvolvedANNNoise05']
2708,"[5, 4, 5, 1, 5]",130.6025,['Raider']
2709,"[3, 3, 0, 1, 5]",124.52083333333333,['EvolvedANNNoise05']
2710,"[0, 1, 0, 0, 2]",200.0,"['Cooperator', 'Forgiver']"
2711,"[5, 0, 5, 2, 3]",106.67555555555556,['EvolvedANNNoise05']
2712,"[0, 2, 4, 1, 4]",182.67768595041323,['GrudgerAlternator']
2713,"[1, 3, 1, 5, 3]",143.0532544378698,['Raider']
2714,"[3, 0, 5, 1, 5]",127.47448979591837,['Forgiver']
2715,"[0, 3, 0, 5, 5]",145.7396449704142,['EvolvedANNNoise05']
2716,"[4, 1, 2, 1, 3]",103.55371900826447,['EvolvedANNNoise05']
2717,"[2, 1, 2, 2, 5]",128.81944444444446,['Forgiver']
2718,"[0, 1, 2, 5, 2]",142.65,['EvolvedANNNoise05']
2719,"[0, 5, 1, 4, 5]",161.6,['GrudgerAlternator']
2720,"[3, 1, 4, 5, 2]",128.26222222222222,['Raider']
2721,"[2, 5, 1, 1, 4]",151.37869822485206,['Raider']
2722,"[3, 1, 2, 5, 0]",140.53719008264463,['Raider']
2723,"[5, 4, 1, 2, 4]",118.74609375,['EvolvedANNNoise05']
2724,"[4, 3, 1, 3, 1]",128.11111111111111,['Raider']
2725,"[5, 3, 3, 0, 3]",114.33673469387755,['Raider']
2726,"[0, 0, 0, 1, 0]",178.0,['EvolvedANNNoise05']
2727,"[2, 0, 5, 5, 3]",129.0088888888889,['Raider']
2728,"[3, 1, 1, 5, 3]",120.79289940828403,['EvolvedANNNoise05']
2729,"[1, 0, 2, 3, 5]",128.97520661157026,['GrudgerAlternator']
2730,"[0, 0, 4, 5, 1]",143.35,['EvolvedANNNoise05']
2731,"[0, 4, 1, 5, 0]",168.8,['EvolvedANNNoise05']
2732,"[4, 0, 5, 1, 2]",109.45833333333333,['EvolvedANNNoise05']
2733,"[2, 1, 0, 2, 5]",116.74,['Forgiver']
2734,"[0, 5, 3, 2, 2]",177.84722222222223,['EvolvedANNNoise05']
2735,"[0, 1, 1, 3, 5]",145.82,['GrudgerAlternator']
2736,"[0, 5, 4, 0, 1]",200.0,"['Cooperator', 'GrudgerAlternator', 'Forgiver']"
2737,"[3, 5, 5, 4, 2]",145.33795013850417,['Raider']
2738,"[4, 4, 2, 1, 2]",126.41420118343196,['Raider']
2739,"[3, 2, 1, 1, 3]",117.07,['EvolvedANNNoise05']
2740,"[2, 2, 0, 3, 0]",151.91836734693877,['Raider']
2741,"[0, 1, 1, 4, 2]",141.0625,['EvolvedANNNoise05']
2742,"[1, 0, 2, 5, 2]",128.84,['Raider']
2743,"[2, 3, 1, 1, 4]",140.07438016528926,['Raider']
2744,"[4, 2, 2, 5, 5]",120.58333333333333,['EvolvedANNNoise05']
2745,"[5, 3, 3, 3, 2]",122.0,['EvolvedANNNoise05']
2746,"[1, 2, 1, 0, 2]",154.80555555555554,['Raider']
2747,"[1, 5, 0, 4, 4]",150.66326530612244,['Raider']
2748,"[0, 2, 1, 3, 5]",153.16528925619835,['GrudgerAlternator']
2749,"[5, 0, 4, 5, 2]",114.8828125,['EvolvedANNNoise05']
2750,"[1, 2, 0, 4, 1]",147.765625,['Raider']
2751,"[0, 3, 4, 0, 1]",200.0,"['Cooperator', 'GrudgerAlternator', 'Forgiver']"
2752,"[0, 0, 0, 4, 2]",124.66666666666667,['EvolvedANNNoise05']
2753,"[2, 1, 2, 2, 2]",124.71604938271605,['Raider']
2754,"[0, 2, 5, 4, 4]",158.32888888888888,['GrudgerAlternator']
2755,"[0, 5, 5, 2, 0]",180.98611111111111,['EvolvedANNNoise05']
2756,"[2, 1, 1, 1, 3]",118.8125,['EvolvedANNNoise05']
2757,"[1, 5, 5, 0, 2]",179.74556213017752,['Raider']
2758,"[5, 5, 1, 2, 2]",125.25777777777778,['Raider']
2759,"[4, 3, 0, 2, 3]",116.0,['EvolvedANNNoise05']
2760,"[3, 0, 5, 1, 2]",119.36363636363636,['EvolvedANNNoise05']
2761,"[3, 0, 5, 4, 5]",123.2318339100346,"['GrudgerAlternator', 'Forgiver']"
2762,"[3, 2, 1, 0, 2]",111.171875,['Raider']
2763,"[4, 1, 4, 3, 0]",123.5625,['EvolvedANNNoise05']
2764,"[4, 5, 3, 4, 4]",135.34,['Raider']
2765,"[0, 1, 1, 3, 1]",147.83333333333334,['EvolvedANNNoise05']
2766,"[4, 1, 0, 2, 0]",125.91836734693878,['EvolvedANNNoise05']
2767,"[1, 2, 2, 0, 2]",160.69387755102042,['Raider']
2768,"[4, 3, 2, 3, 1]",128.4378698224852,['Raider']
2769,"[5, 3, 5, 5, 3]",127.66439909297053,['Raider']
2770,"[5, 4, 3, 0, 5]",124.70588235294117,['Raider']
2771,"[2, 2, 5, 1, 2]",146.45833333333334,['Raider']
2772,"[0, 1, 0, 2, 4]",146.6530612244898,['Cooperator']
2773,"[2, 2, 3, 1, 3]",140.17355371900825,['Raider']
2774,"[2, 3, 4, 5, 1]",145.01333333333332,['Raider']
2775,"[1, 1, 2, 3, 1]",138.828125,['Raider']
2776,"[5, 2, 5, 4, 3]",122.2825484764543,['EvolvedANNNoise05']
2777,"[2, 1, 0, 3, 0]",152.58333333333334,['Raider']
2778,"[4, 3, 2, 5, 3]",127.95847750865052,['EvolvedANNNoise05']
2779,"[4, 1, 5, 4, 0]",128.0,['Raider']
2780,"[1, 3, 1, 5, 5]",140.58666666666667,['Raider']
2781,"[4, 5, 2, 1, 5]",134.3667820069204,['Raider']
2782,"[1, 5, 1, 4, 5]",152.0546875,['Raider']
2783,"[1, 0, 0, 5, 5]",114.7603305785124,['Forgiver']
2784,"[4, 0, 5, 3, 1]",116.13609467455622,['EvolvedANNNoise05']
2785,"[3, 2, 5, 3, 2]",133.53333333333333,['Raider']
2786,"[4, 5, 4, 4, 0]",142.159169550173,['Raider']
2787,"[1, 0, 4, 0, 4]",163.97530864197532,['Forgiver']
2788,"[1, 2, 3, 3, 3]",146.02083333333334,['Raider']
2789,"[4, 0, 1, 3, 2]",103.22,['EvolvedANNNoise05']
2790,"[3, 1, 0, 1, 3]",97.953125,['EvolvedANNNoise05']
2791,"[5, 0, 5, 0, 3]",100.71005917159763,['Forgiver']
2792,"[5, 0, 3, 0, 4]",90.45138888888889,['Forgiver']
2793,"[5, 2, 1, 4, 5]",111.78546712802768,['EvolvedANNNoise05']
2794,"[3, 5, 5, 4, 1]",146.41358024691357,['Raider']
2795,"[2, 1, 0, 2, 4]",114.29629629629629,['EvolvedANNNoise05']
2796,"[1, 3, 3, 1, 3]",162.16528925619835,['Raider']
2797,"[0, 1, 1, 2, 2]",150.05555555555554,['GrudgerAlternator']
2798,"[0, 3, 0, 2, 5]",164.64,['Cooperator']
2799,"[4, 0, 3, 4, 5]",110.265625,['EvolvedANNNoise05']
2800,"[1, 1, 0, 1, 3]",128.63888888888889,['Forgiver']
2801,"[5, 0, 2, 2, 3]",92.90972222222223,['EvolvedANNNoise05']
2802,"[4, 3, 4, 0, 5]",132.546875,['Forgiver']
2803,"[0, 0, 3, 5, 2]",137.7,['GrudgerAlternator']
2804,"[2, 5, 0, 4, 2]",147.1715976331361,['Raider']
2805,"[2, 0, 4, 5, 0]",136.71074380165288,['Raider']
2806,"[2, 3, 2, 3, 2]",139.92361111111111,['Raider']
2807,"[4, 1, 3, 3, 3]",114.87755102040816,['EvolvedANNNoise05']
2808,"[3, 2, 2, 4, 2]",128.62721893491124,['Raider']
2809,"[1, 5, 0, 0, 5]",174.22314049586777,['Raider']
2810,"[3, 0, 2, 5, 4]",114.06122448979592,['EvolvedANNNoise05']
2811,"[4, 0, 3, 1, 5]",105.73372781065089,['Forgiver']
2812,"[3, 5, 1, 1, 1]",139.0909090909091,['Raider']
2813,"[4, 5, 2, 3, 2]",134.90234375,['Raider']
2814,"[0, 0, 2, 1, 1]",157.4375,['GrudgerAlternator']
2815,"[2, 0, 0, 5, 3]",115.67,['EvolvedANNNoise05']
2816,"[4, 4, 2, 1, 3]",126.9438775510204,['Raider']
2817,"[0, 2, 4, 5, 3]",151.8112244897959,['GrudgerAlternator']
2818,"[5, 0, 1, 5, 4]",104.46666666666667,['EvolvedANNNoise05']
2819,"[3, 3, 1, 5, 5]",128.2076124567474,['EvolvedANNNoise05']
2820,"[3, 4, 3, 2, 2]",138.6377551020408,['Raider']
2821,"[3, 0, 5, 0, 1]",115.03703703703704,['Raider']
2822,"[5, 0, 4, 1, 0]",96.5,['EvolvedANNNoise05']
2823,"[4, 0, 4, 4, 5]",113.85467128027682,['EvolvedANNNoise05']
2824,"[0, 1, 1, 4, 3]",138.8641975308642,['GrudgerAlternator']
2825,"[2, 4, 3, 4, 0]",151.32544378698225,['Raider']
2826,"[5, 5, 2, 4, 1]",134.0726643598616,['Raider']
2827,"[4, 0, 2, 1, 0]",95.14285714285714,['EvolvedANNNoise05']
2828,"[5, 3, 0, 2, 1]",116.93388429752066,['EvolvedANNNoise05']
2829,"[4, 3, 1, 5, 2]",130.44,['EvolvedANNNoise05']
2830,"[1, 2, 1, 5, 0]",158.11111111111111,['Raider']
2831,"[0, 2, 3, 3, 3]",158.76859504132233,['GrudgerAlternator']
2832,"[0, 4, 5, 1, 4]",187.53061224489795,['GrudgerAlternator']
2833,"[3, 2, 0, 1, 2]",110.5,['EvolvedANNNoise05']
2834,"[0, 0, 2, 0, 4]",200.0,"['GrudgerAlternator', 'Forgiver']"
2835,"[2, 0, 0, 0, 0]",66.0,['Raider']
2836,"[5, 5, 2, 1, 1]",125.04591836734694,['Raider']
2837,"[1, 4, 2, 3, 1]",156.51239669421489,['Raider']
2838,"[3, 4, 2, 0, 4]",139.85798816568047,['Raider']
2839,"[0, 0, 2, 2, 2]",144.55555555555554,['GrudgerAlternator']
2840,"[4, 3, 3, 0, 0]",118.68,['Raider']
2841,"[5, 4, 0, 3, 1]",127.66863905325444,['EvolvedANNNoise05']
2842,"[2, 2, 2, 2, 4]",134.5,['Raider']
2843,"[1, 1, 1, 1, 1]",133.36,['Raider']
2844,"[1, 3, 1, 5, 4]",141.3469387755102,['Raider']
2845,"[2, 2, 1, 5, 5]",128.40444444444444,['EvolvedANNNoise05']
2846,"[2, 0, 4, 4, 3]",125.76331360946746,['EvolvedANNNoise05']
2847,"[5, 4, 1, 2, 0]",127.07638888888889,['Raider']
2848,"[4, 0, 2, 3, 0]",120.07407407407408,['EvolvedANNNoise05']
2849,"[3, 1, 0, 5, 1]",137.53,['EvolvedANNNoise05']
2850,"[3, 0, 4, 3, 3]",117.81065088757397,['EvolvedANNNoise05']
2851,"[2, 3, 4, 3, 1]",145.20710059171597,['Raider']
2852,"[2, 4, 1, 2, 4]",143.18343195266272,['Raider']
2853,"[3, 1, 3, 2, 3]",120.06944444444444,['EvolvedANNNoise05']
2854,"[4, 4, 4, 1, 5]",135.67592592592592,['Raider']
2855,"[2, 5, 0, 0, 2]",149.08641975308643,['Raider']
2856,"[0, 5, 5, 3, 3]",173.328125,['GrudgerAlternator']
2857,"[3, 0, 1, 3, 3]",104.39,['EvolvedANNNoise05']
2858,"[4, 5, 3, 2, 2]",135.4296875,['Raider']
2859,"[0, 0, 0, 1, 4]",151.92,['Forgiver']
2860,"[2, 1, 4, 0, 4]",146.2479338842975,['Forgiver']
2861,"[5, 2, 4, 1, 4]",115.484375,['EvolvedANNNoise05']
2862,"[1, 5, 1, 0, 4]",175.03305785123968,['Raider']
2863,"[1, 2, 3, 0, 1]",162.69387755102042,['Raider']
2864,"[5, 2, 0, 5, 5]",112.17993079584775,['EvolvedANNNoise05']
2865,"[5, 4, 1, 4, 0]",137.0765306122449,['Raider']
2866,"[5, 2, 4, 5, 0]",130.859375,['EvolvedANNNoise05']
2867,"[0, 2, 1, 2, 4]",161.1851851851852,['GrudgerAlternator']
2868,"[5, 4, 2, 3, 1]",127.52888888888889,['Raider']
2869,"[5, 2, 3, 4, 1]",123.2,['EvolvedANNNoise05']
2870,"[5, 0, 3, 0, 1]",78.76543209876543,['Raider']
2871,"[0, 2, 2, 0, 1]",200.0,"['Cooperator', 'GrudgerAlternator', 'Forgiver']"
2872,"[4, 4, 5, 5, 4]",135.0909090909091,['Raider']
2873,"[4, 3, 2, 2, 3]",122.36734693877551,['EvolvedANNNoise05']
2874,"[2, 5, 1, 4, 0]",156.20833333333334,['Raider']
2875,"[2, 1, 3, 2, 3]",130.21487603305786,['Raider']
2876,"[1, 0, 0, 1, 2]",100.375,['Forgiver']
2877,"[1, 3, 5, 5, 1]",152.37333333333333,['Raider']
2878,"[1, 0, 3, 4, 5]",130.95857988165682,['GrudgerAlternator']
2879,"[3, 0, 5, 0, 0]",111.078125,['Raider']
2880,"[4, 4, 1, 2, 4]",125.33333333333333,['EvolvedANNNoise05']
2881,"[2, 1, 5, 0, 3]",147.86776859504133,['Forgiver']
2882,"[0, 4, 2, 3, 5]",165.76020408163265,['GrudgerAlternator']
2883,"[3, 4, 3, 0, 0]",137.03,['Raider']
2884,"[3, 2, 0, 2, 3]",115.07,['EvolvedANNNoise05']
2885,"[0, 1, 4, 2, 0]",165.10204081632654,['EvolvedANNNoise05']
2886,"[4, 0, 2, 5, 0]",134.0,['EvolvedANNNoise05']
2887,"[2, 0, 5, 5, 2]",130.08163265306123,['Raider']
2888,"[5, 1, 1, 1, 2]",90.38,['EvolvedANNNoise05']
2889,"[3, 0, 5, 3, 1]",122.35416666666667,['EvolvedANNNoise05']
2890,"[1, 1, 2, 4, 0]",148.625,['Raider']
2891,"[2, 3, 3, 1, 5]",149.48979591836735,['Forgiver']
2892,"[2, 2, 2, 1, 0]",134.85714285714286,['Raider']
2893,"[5, 0, 2, 1, 1]",85.48148148148148,['EvolvedANNNoise05']
2894,"[3, 5, 2, 2, 5]",141.6089965397924,['Raider']
2895,"[3, 2, 3, 3, 4]",127.90666666666667,['EvolvedANNNoise05']
2896,"[1, 1, 1, 0, 0]",129.66666666666666,['Raider']
2897,"[2, 5, 2, 1, 2]",152.64583333333334,['Raider']
2898,"[3, 0, 1, 3, 5]",104.77083333333333,['EvolvedANNNoise05']
2899,"[1, 5, 0, 1, 2]",162.85185185185185,['Raider']
2900,"[5, 1, 4, 1, 5]",110.80859375,['EvolvedANNNoise05']
2901,"[0, 0, 0, 5, 1]",143.75,['EvolvedANNNoise05']
2902,"[1, 5, 4, 5, 0]",160.6,['Raider']
2903,"[3, 3, 0, 2, 1]",129.66666666666666,['Raider']
2904,"[5, 4, 5, 1, 2]",127.6159169550173,['Raider']
2905,"[2, 5, 2, 3, 5]",148.14532871972318,['Raider']
2906,"[3, 0, 2, 3, 5]",110.31952662721893,['EvolvedANNNoise05']
2907,"[4, 1, 1, 2, 3]",103.10743801652893,['EvolvedANNNoise05']
2908,"[2, 5, 2, 4, 4]",146.26989619377161,['Raider']
2909,"[5, 0, 4, 1, 5]",103.33333333333333,['EvolvedANNNoise05']
2910,"[3, 1, 4, 1, 2]",122.63636363636364,['EvolvedANNNoise05']
2911,"[5, 2, 4, 3, 4]",118.20987654320987,['EvolvedANNNoise05']
2912,"[4, 0, 2, 5, 1]",123.27083333333333,['EvolvedANNNoise05']
